external_gene_name	CAI	CBI	Fop	L_aa	tAI
PLEKHN1	0.548	0.572	0.77	611	0.30549597462533
TAGLN2	0.468	0.394	0.676	220	0.370825066875746
FAM186B	0.422	0.326	0.636	893	0.328695605019659
ARMC2	0.24	-0.077	0.417	867	0.322549518602529
HORMAD1	0.178	-0.414	0.248	394	0.310076093033625
MYCBPAP	0.382	0.236	0.588	984	0.321851580887053
QRICH2	0.291	0.002	0.467	1663	0.302223374984664
FSCB	0.205	-0.387	0.279	825	0.327464459120927
TKTL2	0.274	-0.058	0.437	626	0.329644436553399
C3orf20	0.419	0.322	0.636	904	0.332228013320893
KBTBD7	0.339	0.125	0.533	684	0.334529772227205
ANKRD27	0.353	0.185	0.564	1050	0.338945099653428
ULK1	0.632	0.657	0.816	1050	0.322672853464714
ENKD1	0.537	0.518	0.738	346	0.322480172465629
NSRP1	0.223	-0.258	0.333	558	0.330369992456439
ZRANB3	0.213	-0.253	0.328	1079	0.321478718100251
RAB6C	0.253	-0.088	0.415	254	0.31189826354298
FBXO30	0.176	-0.398	0.256	745	0.303596008588606
UXT	0.404	0.338	0.64	169	0.329463370379082
CASP8	0.303	0.05	0.487	538	0.343527298981875
ARL6	0.18	-0.315	0.285	186	0.317805802082906
USP44	0.188	-0.306	0.3	712	0.310734719306362
SLC41A2	0.175	-0.316	0.29	573	0.301930690774535
C4orf17	0.234	-0.224	0.351	359	0.307164672157216
PCBD2	0.274	0.02	0.476	130	0.308705684014299
PRAM1	0.513	0.459	0.714	670	0.303663499707854
ZIC4	0.463	0.442	0.704	384	0.323281124474952
PCGF6	0.258	-0.05	0.436	350	0.302934946191119
QRFPR	0.325	0.124	0.526	431	0.342117967455904
EEA1	0.176	-0.325	0.292	1411	0.34590149774563
BCAR3	0.418	0.291	0.619	825	0.326179638518815
ZNF394	0.344	0.154	0.548	561	0.317138456317394
LRRIQ1	0.167	-0.412	0.242	1722	0.323959805274361
ATRIP	0.332	0.148	0.544	791	0.313596687698077
WDR75	0.201	-0.296	0.308	830	0.318421156828754
ACAD11	0.228	-0.195	0.359	780	0.326213711036386
CEP78	0.227	-0.177	0.367	722	0.313359649870099
USP42	0.343	0.121	0.537	1316	0.311688736633496
ZNRF3	0.559	0.554	0.763	936	0.31852732407138
TOMM40L	0.375	0.238	0.593	308	0.313164231814143
UTP15	0.181	-0.359	0.269	518	0.300360279618694
SLC7A6OS	0.422	0.337	0.647	309	0.325353922500115
FAM161A	0.223	-0.216	0.354	716	0.328309653379847
EVA1A	0.533	0.494	0.723	152	0.315974468455867
ABRAXAS1	0.188	-0.299	0.31	409	0.309599105573393
SYDE2	0.231	-0.185	0.367	1194	0.308554622817258
ZNF644	0.179	-0.422	0.251	1327	0.313276262934929
KAT8	0.51	0.495	0.732	467	0.346057613437256
PPP1R1B	0.439	0.301	0.63	204	0.319061721589103
RNASEH2C	0.532	0.553	0.761	164	0.304481122879673
RPF2	0.211	-0.26	0.319	306	0.318328071439749
ARID5B	0.328	0.101	0.524	1188	0.325437667928238
ANXA9	0.413	0.292	0.615	345	0.34992824101343
BLTP1	0.186	-0.384	0.264	5005	0.298919530536684
GTF2IRD2	0.324	0.116	0.53	949	0.33493912795828
ASCC2	0.451	0.365	0.659	757	0.338721320791354
NLRC5	0.45	0.409	0.678	1866	0.329082657485046
C19orf44	0.329	0.091	0.518	657	0.313468525423482
ANTXR1	0.336	0.103	0.519	564	0.325292229932947
STX7	0.236	-0.168	0.369	261	0.334279638417294
LOXL4	0.518	0.472	0.719	756	0.34363250541455
POLR1B	0.275	-0.024	0.45	1173	0.328495023200465
ELMOD3	0.38	0.243	0.591	381	0.333818234520086
SLA2	0.421	0.353	0.648	261	0.299753166567161
SLC49A3	0.534	0.583	0.776	560	0.323049903170997
CHD6	0.319	0.069	0.504	2715	0.330615149020481
MINDY4	0.341	0.155	0.545	757	0.309453104250105
ZCCHC7	0.239	-0.192	0.368	543	0.326038219564631
TMEM164	0.447	0.412	0.679	297	0.334413711519894
FAR1	0.201	-0.268	0.315	515	0.318747161550714
SLITRK6	0.188	-0.263	0.314	841	0.308391722518106
BFSP2	0.392	0.288	0.616	415	0.323896532256348
METTL25	0.222	-0.224	0.344	603	0.338788378102609
CIAO2A	0.247	-0.016	0.445	160	0.324280206550541
SETD3	0.262	-0.08	0.423	594	0.333864894548759
USP48	0.225	-0.199	0.36	1035	0.337483219180147
POMK	0.375	0.236	0.588	350	0.328270502948646
CASP9	0.416	0.305	0.625	416	0.330652313873558
TXNDC2	0.465	0.359	0.664	553	0.354556391857394
MEX3B	0.555	0.549	0.762	569	0.321432842752015
ANKRD20A1	0.202	-0.278	0.319	823	0.339574605386358
ZNF541	0.494	0.447	0.708	1346	0.321392441048589
TMEM117	0.232	-0.155	0.379	514	0.313804340575617
ZMYND12	0.3	0.062	0.493	365	0.349195431596203
WDR24	0.641	0.673	0.826	790	0.337277901124779
RGPD5	0.181	-0.386	0.262	1765	0.312003121197919
SPATC1L	0.718	0.774	0.878	340	0.324358474233423
IQCG	0.28	-0.008	0.456	443	0.338418691910362
NBPF3	0.305	0.03	0.485	633	0.327308957239566
ZMYND15	0.421	0.307	0.629	750	0.3071823474908
C2orf16	0.219	-0.207	0.352	1984	0.279719471866759
DRC7	0.592	0.601	0.785	874	0.350526684830602
LRRC8C	0.28	0.022	0.471	803	0.335075672702411
TRAF7	0.632	0.679	0.829	670	0.346190398419444
MAF1	0.521	0.467	0.718	256	0.339102193038524
TMEM126A	0.152	-0.402	0.232	195	0.305965669697159
RHBDD1	0.222	-0.173	0.369	315	0.312716698863667
ATP13A4	0.267	-0.036	0.441	1196	0.319551541591559
BBOX1	0.23	-0.178	0.371	387	0.327023741474273
ZCCHC9	0.199	-0.335	0.297	271	0.322156266492874
ZDHHC18	0.574	0.595	0.782	388	0.320347408750552
MRI1	0.532	0.537	0.75	369	0.329752852220122
MED10	0.315	0.141	0.538	135	0.351109115544582
RTL6	0.458	0.402	0.675	239	0.307559204232656
FYTTD1	0.215	-0.198	0.352	318	0.306539367837264
PSD2	0.486	0.428	0.693	771	0.327307826948529
LTBP4	0.537	0.488	0.731	1624	0.33348330381859
SLF1	0.173	-0.37	0.264	1058	0.319400838027637
SGIP1	0.241	-0.227	0.354	828	0.299756488920174
GARNL3	0.286	-0.005	0.462	1013	0.319762431100173
CAMKK1	0.463	0.395	0.676	532	0.340285114097695
SLC37A3	0.273	0.005	0.464	494	0.321271486083795
FLYWCH1	0.626	0.655	0.814	716	0.327556660064517
SYT3	0.527	0.51	0.738	590	0.322740750733239
DCUN1D5	0.188	-0.327	0.296	237	0.325260654123044
TCHP	0.441	0.374	0.657	498	0.351437442754935
FBXW9	0.535	0.57	0.767	458	0.312059892221251
PSMG3	0.528	0.567	0.771	122	0.345406916913394
HSDL2	0.207	-0.34	0.288	418	0.336144104208128
HAGHL	0.7	0.789	0.887	282	0.328570204458172
POLR3GL	0.33	0.087	0.512	218	0.320044606984997
ALKBH7	0.62	0.676	0.822	221	0.305507309136178
C9orf64	0.288	0.071	0.497	341	0.320972847812524
RPAIN	0.337	0.133	0.532	231	0.327115188187305
CHCHD5	0.515	0.412	0.689	110	0.36984448873217
ZNF282	0.582	0.586	0.78	671	0.334961674621587
CARD19	0.547	0.558	0.757	183	0.320814707383764
POLDIP3	0.379	0.229	0.587	438	0.337743933573563
YIPF4	0.173	-0.31	0.289	244	0.299313720909357
NOA1	0.359	0.204	0.57	698	0.319094707220488
COQ5	0.287	0.054	0.492	327	0.330479699175512
SLC25A33	0.253	-0.087	0.415	321	0.342643977147739
NICN1	0.453	0.367	0.66	213	0.312910482362071
DNAJC30	0.51	0.52	0.737	226	0.30057177238569
MFSD14CP	0.336	0.141	0.54	150	0.288943584643907
PRADC1	0.498	0.464	0.711	188	0.333653273197854
STK24	0.313	0.116	0.524	443	0.326110773552121
BTBD10	0.208	-0.325	0.292	483	0.30041646006988
C2orf88	0.279	-0.141	0.4	95	0.350018490941612
RNF135	0.419	0.321	0.636	432	0.327863706057739
TMEM79	0.468	0.425	0.689	394	0.311052908611233
NTPCR	0.267	0.031	0.479	190	0.311032290968567
EIF1AD	0.41	0.284	0.621	165	0.350255916546372
TMEM175	0.587	0.638	0.803	504	0.324567453977516
ZDHHC16	0.419	0.319	0.63	377	0.329948510847898
EFCAB2	0.196	-0.32	0.29	162	0.31414880200497
ING5	0.373	0.175	0.557	254	0.327011442253395
CAPNS2	0.257	-0.125	0.397	248	0.331495014742224
WDR83	0.537	0.51	0.739	315	0.336289657595632
PRXL2A	0.334	0.085	0.509	229	0.353128255230129
UTP23	0.266	-0.065	0.43	249	0.338160268559386
PHF6	0.198	-0.4	0.263	365	0.316269020128451
GINS4	0.334	0.149	0.54	223	0.325753637199137
LLPH	0.217	-0.213	0.353	129	0.342775347210752
MIEN1	0.457	0.395	0.684	116	0.314529214019702
CASP10	0.3	0.056	0.493	522	0.329325700632905
UQCC2	0.418	0.321	0.636	126	0.331928133589006
DDI2	0.294	0.029	0.475	399	0.324098543783355
PGAP4	0.432	0.372	0.66	403	0.319605110054973
CHCHD6	0.483	0.413	0.687	235	0.326439259761396
NUDT22	0.5	0.479	0.719	303	0.324120996764479
PYM1	0.364	0.16	0.554	204	0.33357360398271
PDCD2L	0.343	0.116	0.53	358	0.328844741346049
ZNF397	0.233	-0.196	0.363	534	0.321044787013557
NUDT16L1	0.747	0.872	0.93	211	0.334584895719839
NR0B2	0.454	0.434	0.691	257	0.320716367249632
C7orf50	0.513	0.46	0.707	194	0.339573257268202
MRPL45	0.258	-0.11	0.408	306	0.31292304198895
BRMS1L	0.202	-0.307	0.302	323	0.310294775032469
VPS25	0.458	0.444	0.701	176	0.337864848700316
TMEM107	0.433	0.444	0.7	146	0.313673166269682
MON1A	0.501	0.479	0.717	652	0.303494664814539
NAA38	0.409	0.373	0.659	173	0.296195471661907
CCDC115	0.48	0.49	0.724	180	0.325719392591015
CCDC77	0.245	-0.094	0.406	488	0.3370464947148
CMSS1	0.253	-0.044	0.436	279	0.31692055801529
ACBD6	0.297	-0.041	0.449	282	0.335349839145802
THOC3	0.394	0.239	0.599	351	0.330234087093983
SARNP	0.232	-0.224	0.348	210	0.32457323479948
METTL26	0.514	0.525	0.745	205	0.305077488575538
ZBED3	0.693	0.787	0.885	234	0.2849029236826
LZIC	0.198	-0.275	0.311	190	0.317780376916051
HVCN1	0.398	0.322	0.628	273	0.348706043776088
UTF1	0.735	0.851	0.92	341	0.27855279818519
ZNF414	0.576	0.58	0.779	390	0.289741703836832
MCRIP2	0.579	0.598	0.787	160	0.307206296271642
DYDC2	0.312	-0.04	0.453	191	0.369383238952103
PCGF5	0.194	-0.348	0.279	256	0.332042803983345
COA8	0.278	-0.021	0.454	206	0.334409222534675
AKT1S1	0.547	0.501	0.736	276	0.29620707130024
TMEM101	0.519	0.531	0.743	257	0.34736044880179
ELOF1	0.423	0.299	0.633	104	0.326863833674472
RECK	0.252	-0.147	0.392	971	0.338001840061069
GFM2	0.185	-0.309	0.291	779	0.311794939134843
COG8	0.474	0.446	0.698	612	0.332158666737019
HPS3	0.239	-0.099	0.406	1004	0.330597597494282
SOAT2	0.475	0.456	0.703	522	0.321404695919532
CAVIN2	0.473	0.416	0.692	425	0.342337262605466
ARFGAP2	0.409	0.251	0.605	521	0.337147963465121
NIFK	0.219	-0.244	0.337	293	0.307855091116149
PRAC1	0.248	-0.207	0.357	57	0.296885634559412
RASAL1	0.549	0.545	0.754	806	0.334498597434283
HOOK3	0.193	-0.238	0.331	718	0.327402630540528
RAD54L	0.348	0.159	0.544	747	0.323696197108531
NSMAF	0.253	-0.089	0.416	948	0.306530931773403
CASQ1	0.397	0.24	0.597	396	0.344302114430526
NCK2	0.66	0.752	0.869	380	0.351284697101433
ECRG4	0.363	0.179	0.56	148	0.335595412892003
CYSTM1	0.314	-0.083	0.444	97	0.325396848984502
C15orf48	0.242	-0.166	0.377	83	0.33625115000197
GNPAT	0.226	-0.161	0.376	680	0.323743483822295
PROK1	0.487	0.466	0.71	105	0.326805812395192
CARD11	0.572	0.6	0.784	1154	0.343060443396609
ADGRA1	0.671	0.71	0.845	560	0.33012747625285
ZNF528	0.226	-0.255	0.337	628	0.32078427801783
MSANTD4	0.221	-0.18	0.356	345	0.321898482401975
HHIPL1	0.649	0.708	0.843	782	0.338201943954478
DYRK3	0.265	-0.065	0.429	588	0.321388632300077
RAB11FIP4	0.555	0.55	0.758	637	0.341151264727658
MAML2	0.296	-0.006	0.471	1156	0.334153908885466
FRMPD3	0.418	0.289	0.62	1810	0.324835845721553
DOT1L	0.577	0.598	0.786	1537	0.331582428555594
LZTS2	0.517	0.469	0.715	669	0.322351213330534
BRSK1	0.513	0.504	0.734	778	0.303056622095696
SYVN1	0.486	0.377	0.668	617	0.319953166753834
ABLIM2	0.485	0.424	0.694	645	0.337066247227025
ZNF333	0.324	0.033	0.486	665	0.329334337483832
DYRK2	0.368	0.226	0.585	601	0.330970977147047
ZNF512	0.275	-0.071	0.431	567	0.321539418293032
MAP3K21	0.375	0.225	0.584	1036	0.310225366208739
EFCAB7	0.173	-0.404	0.249	629	0.31280048188572
L3MBTL3	0.234	-0.238	0.351	780	0.318919913681694
PHYHIPL	0.248	-0.17	0.384	376	0.333279840049494
LCOR	0.268	-0.131	0.406	1557	0.319857337277488
DUSP11	0.225	-0.21	0.351	377	0.311872409310641
ZMAT1	0.215	-0.272	0.329	638	0.320022723852593
NEURL4	0.445	0.368	0.663	1562	0.326663834526066
SLX4	0.401	0.247	0.601	1834	0.313757413131178
MEGF11	0.487	0.381	0.678	1044	0.359370678060541
MEGF10	0.35	0.088	0.525	1140	0.35154311561398
FBN3	0.527	0.467	0.72	2809	0.361179195534661
DOC2B	0.641	0.666	0.821	412	0.343848448760701
DOC2A	0.545	0.544	0.754	400	0.331747022764507
DHX16	0.414	0.309	0.628	1041	0.330130424909863
FAM120B	0.258	-0.062	0.433	933	0.315909844485555
CASQ2	0.309	0.021	0.479	399	0.350317232147364
CUL4B	0.212	-0.219	0.346	913	0.335537441567521
SPIRE2	0.593	0.63	0.801	714	0.318960142337063
JPH4	0.578	0.599	0.787	628	0.306002889109559
ZNF527	0.213	-0.26	0.333	609	0.325110066195945
NKX6-2	0.754	0.902	0.948	277	0.327882206577597
CUL4A	0.342	0.207	0.572	759	0.339368211865542
PLPP5	0.349	0.154	0.549	264	0.323370462724292
GHDC	0.465	0.41	0.678	530	0.324070995634287
MCM8	0.195	-0.315	0.292	880	0.311331977091034
DCTN5	0.3	0.066	0.503	182	0.339905641629485
ACTRT3	0.342	0.156	0.548	372	0.350180499078604
CNFN	0.648	0.681	0.83	112	0.348320149866761
ACRBP	0.413	0.299	0.629	543	0.336614302785337
CUL3	0.185	-0.309	0.296	768	0.309075601995977
GON7	0.373	0.191	0.577	100	0.343617338241257
JAGN1	0.427	0.37	0.657	183	0.336770925632197
ZC3H8	0.214	-0.374	0.283	291	0.358143267367782
HOPX	0.416	0.343	0.648	112	0.308745262781692
ZNF559	0.216	-0.276	0.327	602	0.319231908104043
RHOXF2	0.365	0.166	0.561	288	0.316679911040971
CDIN1	0.304	0.085	0.505	287	0.333540872288053
CUL2	0.193	-0.282	0.314	764	0.32709881674255
SRRM4	0.474	0.415	0.687	611	0.268793426411994
ACSS1	0.482	0.422	0.692	689	0.335075820187514
MCHR2	0.272	-0.015	0.449	340	0.333021526970956
CUL1	0.251	-0.076	0.423	776	0.352983522477188
KBTBD8	0.218	-0.227	0.347	601	0.327267204883365
SANBR	0.193	-0.353	0.279	718	0.32205339016629
MRPL43	0.477	0.467	0.714	235	0.326637095983277
PGBD1	0.247	-0.155	0.385	809	0.331151761409643
TMEM185A	0.314	0.144	0.529	350	0.312687219022599
MAK16	0.264	-0.075	0.423	300	0.329629992629557
ATRN	0.315	0.04	0.493	1429	0.338416482517242
PARD6G	0.592	0.646	0.809	376	0.307259023006826
FAXC	0.316	0.092	0.514	409	0.326395790094893
MAP1LC3A	0.629	0.656	0.817	125	0.360887419058825
FOXN1	0.496	0.42	0.695	648	0.308283064212423
MT4	0.471	0.258	0.621	62	0.424669785275431
SLC12A8	0.429	0.373	0.662	714	0.334083131406623
LYZL1	0.415	0.263	0.607	194	0.353248941232157
COL25A1	0.248	-0.202	0.371	654	0.302231414508687
GNPTG	0.516	0.514	0.74	305	0.325814852345769
TTF2	0.264	-0.049	0.44	1162	0.317740291892906
TPST2	0.624	0.686	0.83	377	0.345811669851082
CASR	0.454	0.405	0.681	1088	0.343224775124965
TPST1	0.238	-0.126	0.393	370	0.319949440317352
PARD6B	0.216	-0.179	0.368	372	0.299695329073136
ZBTB37	0.301	0.018	0.477	503	0.309849240028765
KRTAP4-4	0.665	0.637	0.812	166	0.421176659071785
TUBB6	0.694	0.745	0.865	446	0.358039512310275
NT5C1A	0.505	0.446	0.706	368	0.349476885105273
ZGPAT	0.529	0.497	0.732	531	0.340779494251421
KLF11	0.355	0.141	0.544	512	0.315770641060942
ST6GAL2	0.429	0.331	0.64	529	0.324020386677445
ZNF594	0.235	-0.211	0.358	807	0.326998109130168
KIRREL3	0.572	0.6	0.787	778	0.341290563047243
FNDC1	0.374	0.187	0.57	1894	0.298276570805207
KRBA1	0.426	0.287	0.621	1064	0.291501014718031
ZNF469	0.494	0.421	0.695	3925	0.303241644793413
NTNG2	0.764	0.82	0.904	530	0.362924086422227
TNRC18	0.602	0.623	0.8	2968	0.318210455299012
TEAD2	0.475	0.404	0.683	451	0.327399846339003
TTBK1	0.531	0.517	0.742	1321	0.311397136156508
SLITRK2	0.297	0.071	0.498	845	0.331145796779117
AFAP1L2	0.501	0.437	0.701	818	0.345806839441786
KISS1R	0.731	0.845	0.916	398	0.323381758031109
GPR174	0.24	-0.089	0.407	333	0.321177505830059
IL1F10	0.412	0.272	0.612	152	0.343092547445314
SUPT3H	0.219	-0.185	0.36	328	0.328460818626001
USP38	0.223	-0.186	0.364	1042	0.312036103342778
MFSD14B	0.285	0.044	0.489	506	0.307529143369177
KIF2B	0.36	0.23	0.585	673	0.339217277448273
C22orf23	0.389	0.271	0.604	217	0.3436034184598
PLA2G12B	0.382	0.22	0.586	195	0.340196155369925
LCE3D	0.516	0.362	0.67	92	0.353233417094879
DGAT2	0.507	0.48	0.72	388	0.339355882265159
EBPL	0.387	0.311	0.625	206	0.333298324375306
SPINK7	0.311	0.011	0.476	85	0.354267534753161
SPZ1	0.218	-0.226	0.349	430	0.350783128589073
GLYR1	0.372	0.201	0.576	553	0.340980533031792
ADGRE3	0.338	0.134	0.537	652	0.342275246325313
RNASE7	0.46	0.376	0.671	156	0.365985240290754
CCDC62	0.255	-0.08	0.424	684	0.340099306719969
DPY30	0.22	-0.177	0.371	99	0.343427717014951
GLIS2	0.59	0.608	0.791	524	0.318770100863505
MYPN	0.297	-0.017	0.462	1320	0.320316995043192
RETNLB	0.38	0.308	0.632	111	0.334486722219278
HES7	0.567	0.615	0.791	230	0.283581301701224
HYCC1	0.18	-0.364	0.272	521	0.295405201829548
USP32	0.236	-0.164	0.377	1604	0.316826709525936
SMARCA5	0.198	-0.283	0.31	1052	0.319246946829921
ZNF347	0.229	-0.273	0.332	840	0.33100858822749
CARD6	0.237	-0.175	0.376	1037	0.31643627852144
TRIM55	0.298	-0.039	0.453	548	0.339541720734037
TRIM63	0.51	0.46	0.711	353	0.383373082093091
KDM2B	0.527	0.519	0.742	1336	0.331806774392509
SLC9A7	0.36	0.228	0.585	726	0.309747975870495
FKBP6	0.359	0.191	0.562	327	0.34003732931816
ACCS	0.451	0.372	0.662	501	0.333472834444146
HINT2	0.373	0.225	0.584	163	0.352748763019513
INSM2	0.513	0.499	0.734	566	0.300311655874496
PPP1R9B	0.634	0.688	0.835	817	0.331153499850498
C9orf24	0.466	0.371	0.664	262	0.328353602378811
MS4A14	0.206	-0.233	0.344	712	0.313029823419157
SPATA22	0.177	-0.414	0.249	363	0.320392272943376
GARIN1B	0.368	0.24	0.59	344	0.316944277931031
CCDC54	0.228	-0.21	0.354	328	0.329657452132247
MCEE	0.228	-0.204	0.357	176	0.321923987575573
GJA10	0.253	-0.091	0.412	543	0.305552389439296
LOXL3	0.455	0.372	0.666	753	0.332661936107784
ABHD1	0.394	0.283	0.611	405	0.326673180186306
CAPS2	0.179	-0.408	0.246	557	0.324489769699223
CREB3L3	0.467	0.398	0.678	461	0.325578428291844
CAT	0.318	0.031	0.489	527	0.34103364319517
SORBS2	0.334	0.083	0.514	1200	0.310113926036018
MYO18B	0.433	0.348	0.651	2568	0.331162839885399
COX4I2	0.508	0.457	0.712	171	0.355675263512155
GTPBP3	0.522	0.529	0.744	524	0.300568149631887
GPT2	0.556	0.549	0.759	523	0.364832172939528
BEX2	0.288	0.002	0.464	160	0.325811524118802
LNX1	0.317	0.089	0.509	728	0.317585802937456
MGARP	0.244	-0.233	0.363	240	0.307612245804258
IRS4	0.313	0.032	0.489	1257	0.306514227477105
HDGFL2	0.595	0.596	0.788	671	0.328397068334869
PIGO	0.364	0.219	0.577	1089	0.315777603960117
PSRC1	0.357	0.145	0.538	333	0.275473948416887
PLEKHA8	0.244	-0.127	0.399	519	0.329311180610608
PRRC2B	0.413	0.267	0.614	2229	0.318520527588423
SPSB2	0.55	0.54	0.752	263	0.323001800527689
OGT	0.24	-0.18	0.367	1046	0.343501382028405
CBX2	0.573	0.566	0.771	532	0.322733284301468
FAM167B	0.586	0.613	0.787	163	0.323288352196558
CNDP1	0.33	0.14	0.537	507	0.321345417604747
UNC119B	0.428	0.354	0.656	251	0.324260519933331
USP30	0.324	0.14	0.539	517	0.308863109330356
FUT10	0.283	-0.02	0.451	479	0.319109022444925
B3GNT9	0.513	0.548	0.755	402	0.299623632667233
PCGF1	0.399	0.312	0.627	259	0.346553128599871
CDC42BPA	0.201	-0.288	0.309	1719	0.314521270553545
ZNF577	0.241	-0.148	0.391	485	0.312293539787857
CRACR2A	0.413	0.303	0.627	731	0.345057386351572
MPV17L2	0.526	0.572	0.768	206	0.312977550798077
GPR65	0.219	-0.135	0.383	337	0.327043280717084
ZNF607	0.207	-0.332	0.299	696	0.322342428226714
NAA11	0.408	0.272	0.615	229	0.36261657767604
KMT5C	0.59	0.574	0.768	462	0.321028595058003
HIRIP3	0.408	0.245	0.599	556	0.312445408606307
TUBA1C	0.386	0.213	0.583	519	0.353703300740188
FAM220A	0.276	-0.025	0.452	259	0.294685328724854
PYROXD2	0.43	0.327	0.639	581	0.328441882463372
C19orf48P	0.425	0.315	0.624	117	0.287076617596149
RAE1	0.269	-0.144	0.4	368	0.325382483989396
GPAT3	0.28	0.018	0.468	434	0.324667544569333
MFSD9	0.365	0.284	0.611	474	0.311200381833327
NFKBID	0.46	0.424	0.688	313	0.3336665655272
PERM1	0.445	0.316	0.642	790	0.309715222506678
OFD1	0.208	-0.231	0.339	1012	0.327957074092982
BUD13	0.279	-0.123	0.402	619	0.298302297328394
PLCD4	0.407	0.289	0.619	762	0.33911173028132
PLPP7	0.704	0.806	0.894	271	0.336382754055978
RTN4IP1	0.205	-0.29	0.318	396	0.313688121807996
TXNDC17	0.345	0.097	0.529	123	0.372174275539829
IL17RC	0.452	0.42	0.687	791	0.323502920951949
SEMA7A	0.558	0.545	0.757	666	0.344682601233271
LMNB2	0.689	0.766	0.874	620	0.337429977203941
FCRLA	0.344	0.108	0.527	382	0.321270974566159
SFT2D3	0.655	0.808	0.894	215	0.286984488178755
CILP	0.431	0.294	0.625	1184	0.343227166398774
ADTRP	0.339	0.161	0.542	248	0.325920116786032
ATP5MK	0.198	-0.348	0.286	58	0.335114523115417
ABHD14B	0.54	0.487	0.725	210	0.34737089628215
ZNF496	0.532	0.525	0.746	587	0.331935546134197
RAX2	0.63	0.664	0.82	184	0.303320095272324
GALR3	0.667	0.753	0.866	368	0.318411466434942
HPDL	0.503	0.48	0.721	371	0.329068351773816
PHF5A	0.355	0.084	0.514	110	0.385180298351194
TRIM52	0.382	0.217	0.585	297	0.357203479598722
ZNF503	0.579	0.607	0.796	646	0.313292436870428
LRCH3	0.232	-0.141	0.383	803	0.301809152861385
KLHL22	0.513	0.499	0.731	634	0.345666219698876
RIOX2	0.294	0.056	0.493	465	0.310869935955834
CCDC142	0.381	0.292	0.614	743	0.304697571028662
TMEM25	0.439	0.386	0.67	381	0.320010356198182
PTPN5	0.529	0.504	0.735	565	0.32889248017633
HAVCR2	0.29	0.029	0.474	301	0.317866509620771
CBR4	0.178	-0.305	0.3	237	0.322578963316554
GEMIN2	0.188	-0.329	0.286	280	0.313982390230992
RSPO3	0.238	-0.232	0.348	272	0.334491020935855
AGBL4	0.36	0.146	0.546	503	0.33928002465949
ZC3H10	0.361	0.111	0.531	434	0.32501106470296
ADGRG7	0.224	-0.186	0.362	797	0.320418492331946
ZNF514	0.251	-0.135	0.399	400	0.327933879209784
PARP10	0.5	0.471	0.715	1037	0.318955262812715
ZBTB45	0.477	0.395	0.681	511	0.306340644696304
MFSD2A	0.434	0.37	0.661	543	0.337434992931961
RPUSD4	0.386	0.305	0.625	377	0.331767976371047
AIFM2	0.525	0.525	0.746	373	0.362330365332871
ZDHHC12	0.61	0.689	0.829	267	0.311475163860868
C1orf198	0.557	0.575	0.775	327	0.316718865036947
SPPL2A	0.197	-0.255	0.322	520	0.323360754626146
SLC7A3	0.321	0.129	0.527	619	0.326477579268002
ADO	0.687	0.758	0.87	270	0.326278610060007
ZSCAN10	0.613	0.627	0.801	780	0.315248826162356
POMGNT2	0.59	0.608	0.788	580	0.335760719798449
FBH1	0.369	0.22	0.582	1094	0.338443380608152
LINGO1	0.692	0.784	0.882	620	0.340748405667025
MIGA2	0.568	0.582	0.775	593	0.325471566181043
ATAD1	0.19	-0.318	0.291	361	0.314516847098228
TBRG1	0.317	0.018	0.478	411	0.344070853323827
PLXDC2	0.265	-0.071	0.431	529	0.300169510395394
TMTC4	0.321	0.151	0.539	760	0.333690412230831
RGS5	0.384	0.209	0.576	185	0.378986229055526
RNFT2	0.558	0.605	0.787	444	0.345795762709583
NFATC2IP	0.403	0.315	0.631	419	0.28600946663502
CEP89	0.276	0.001	0.462	783	0.333178931863925
ARHGEF39	0.437	0.393	0.669	335	0.316845771399669
ZNF341	0.527	0.455	0.715	854	0.345737804521512
FAM136A	0.487	0.474	0.72	245	0.32897388747706
AOPEP	0.308	0.057	0.496	819	0.324967848801924
MAP4K3	0.182	-0.369	0.268	894	0.299979545757522
TMEM87B	0.205	-0.194	0.351	555	0.312795840633966
ZNF382	0.256	-0.125	0.404	550	0.332685173534082
SLC35B4	0.331	0.177	0.553	331	0.337270118564744
ATOH8	0.543	0.567	0.768	321	0.299690611069693
ZNF587	0.247	-0.192	0.373	575	0.324302435114324
FAM222A	0.612	0.621	0.8	452	0.338963630806468
UTP4	0.278	-0.047	0.441	686	0.322302987287455
LRP11	0.472	0.429	0.695	500	0.31377130653282
PPP1R15B	0.263	-0.073	0.429	713	0.3041201590555
PRSS12	0.297	0.022	0.479	875	0.30346285124358
ALG10	0.202	-0.219	0.339	473	0.316246447068946
