external_gene_name	CAI	CBI	Fop	L_aa	tAI
Ccdc121rt2	0.532	0.3	0.622	461	0.170181887044697
Gm6592	0.388	-0.118	0.411	168	0.155970165373101
Usp17le	0.437	0.061	0.507	540	0.164416484231725
Vmn2r48	0.34	-0.171	0.371	855	0.146933506691564
Gml	0.391	0.047	0.479	176	0.157565950116489
Vmn2r49	0.333	-0.192	0.36	852	0.147477135836022
Fam43b	0.705	0.72	0.847	330	0.165383838326029
Samt1c	0.368	-0.027	0.445	237	0.148361491508291
Samt1d	0.369	-0.017	0.45	237	0.148911195599473
Gm6614	0.332	-0.19	0.36	650	0.149170227864879
Vmn1r1	0.422	0.165	0.545	306	0.151224794294932
Vmn1r194	0.337	-0.118	0.389	296	0.142889734139667
Scgb1b7	0.346	-0.135	0.391	93	0.162778545907172
Zfp987	0.335	-0.309	0.309	633	0.166303958583334
Wdr93	0.445	0.104	0.525	695	0.160650228896641
Zfp951	0.334	-0.375	0.283	451	0.160988959333747
Vmn1r12	0.356	-0.066	0.415	307	0.143448182203946
Potefam3e	0.347	-0.158	0.378	350	0.145290531320061
Gbp10	0.453	0.126	0.533	611	0.168277588405972
Rgs22	0.373	-0.065	0.429	1258	0.152687402838992
Apol11a	0.404	0.006	0.463	334	0.156141274818489
Defa28	0.372	-0.007	0.457	94	0.17028720572743
Defa26	0.383	-0.02	0.451	93	0.164536016546527
Gm14322	0.311	-0.427	0.254	358	0.146951944976714
Vmn1r31	0.361	-0.088	0.408	303	0.141702498422652
Gm6710	0.311	-0.435	0.25	554	0.148453014886419
Klk13	0.507	0.255	0.6	276	0.16719496892431
Zfp971	0.312	-0.441	0.247	470	0.148180997864503
Gm11992	0.46	0.049	0.502	291	0.156374317457127
Vmn2r90	0.335	-0.182	0.365	863	0.14902385587274
Pramel14	0.395	0.035	0.474	475	0.155425751853374
Scgb2b21	0.337	-0.124	0.393	112	0.156718654629363
Pramel30	0.394	0.035	0.473	475	0.156053303550961
Pramel15	0.386	0.04	0.475	477	0.153051513022256
Zfp800	0.315	-0.324	0.298	662	0.153300531402774
Xlr5b	0.395	-0.051	0.446	236	0.159538552783478
Aadacl4fm2	0.379	-0.04	0.445	406	0.148777993682703
Vmn2r92	0.329	-0.211	0.348	860	0.148800209926709
Vmn2r93	0.331	-0.214	0.347	857	0.148415894745851
Syndig1l	0.558	0.389	0.675	237	0.164392755011553
Insyn2a	0.505	0.212	0.582	470	0.168456926323774
Btbd35f28	0.3	-0.262	0.313	498	0.144934147474005
Vmn1r90	0.332	-0.166	0.366	309	0.14549496998518
Vmn2r97	0.331	-0.212	0.347	861	0.146364609034875
Gm6760	0.448	0.07	0.512	87	0.17342890507294
Vmn2r8	0.335	-0.202	0.354	848	0.145494244074661
Gm6763	0.442	0.046	0.49	264	0.162646222354642
Vmn2r100	0.326	-0.227	0.339	850	0.149232054691748
Vmn2r12	0.344	-0.173	0.369	831	0.148188427819459
Vmn2r101	0.325	-0.232	0.338	857	0.147059514814243
Lrrc74a	0.507	0.296	0.621	487	0.167982611005352
Ptchd4	0.468	0.234	0.585	901	0.153481864521753
Vmn2r103	0.327	-0.235	0.337	856	0.147410182979061
Vmn2r105	0.333	-0.207	0.351	860	0.14985833493577
Vmn2r108	0.327	-0.234	0.338	855	0.150496207197193
Vmn2r109	0.335	-0.19	0.359	858	0.150887303745956
Epp13	0.451	0.15	0.538	164	0.161297235242187
Dnah7a	0.379	-0.043	0.438	4024	0.154867769657306
Gm6812	0.399	-0.003	0.477	112	0.159371946993672
Fbxo39	0.544	0.389	0.666	443	0.161456170333672
Vmn2r112	0.338	-0.216	0.353	857	0.147239658272645
Zfp970	0.305	-0.455	0.239	522	0.146903485137757
S100a2	0.49	0.297	0.622	104	0.166757610633644
Vmn2r58	0.337	-0.182	0.365	862	0.145302745612644
Vmn2r59	0.334	-0.18	0.365	865	0.146358696764598
Ctag2l1	0.407	-0.047	0.448	208	0.155915047130106
Ctag2l2	0.405	-0.036	0.45	208	0.155480830804404
Vmn1r68	0.342	-0.101	0.397	319	0.14087681111389
Gm6902	0.446	0.12	0.524	301	0.157086004960787
Phf11c	0.308	-0.293	0.311	339	0.15209634293695
Hs3st4	0.591	0.468	0.716	449	0.158793441484657
Gm11437	0.375	-0.021	0.452	290	0.150072922604208
Otogl	0.388	-0.084	0.426	2325	0.16924672379449
Serpina3i	0.484	0.189	0.566	408	0.160237749046327
Gm14744	0.407	0.03	0.491	173	0.169788454407623
Vmn1r77	0.317	-0.138	0.375	306	0.144325380583796
Obp1b	0.317	-0.293	0.313	171	0.153585270098149
Zfp953	0.325	-0.254	0.338	304	0.153959605881245
Fam124a	0.55	0.313	0.635	536	0.158137844881708
Vmn2r56	0.455	0.17	0.555	779	0.156861877995536
Defb23	0.436	0.096	0.519	166	0.164504281643033
Ctxn3	0.379	-0.04	0.434	80	0.138785728039748
Sult2a3	0.352	-0.129	0.394	285	0.145913609631656
Sult2a6	0.363	-0.12	0.403	285	0.146477503014054
Heatr9	0.428	0.098	0.514	569	0.157410517200118
Dact3	0.591	0.51	0.738	610	0.152992491809344
Mroh8	0.427	0.176	0.548	1049	0.151481540516375
Mageb5b	0.329	-0.297	0.315	366	0.154808464852641
Spint3	0.529	0.328	0.643	88	0.185197166122202
Wfdc9	0.458	0.136	0.538	83	0.175713230438876
Wfdc10	0.44	0.098	0.517	124	0.169115329000683
Wfdc11	0.452	0.143	0.545	82	0.182574287012126
Krtap1-4	0.701	0.513	0.753	188	0.238999051518639
Btbd35f18	0.3	-0.264	0.313	498	0.145831660363568
Cd101	0.456	0.168	0.557	1033	0.155748905932898
Gm7030	0.557	0.331	0.647	285	0.166366768017276
Dcpp2	0.368	-0.078	0.424	171	0.14912665623332
Zfp808	0.297	-0.47	0.231	753	0.151699766556565
2010315B03Rik	0.293	-0.516	0.209	433	0.151207036282602
Tas2r122	0.304	-0.17	0.355	309	0.14076665003463
Ang6	0.453	0.031	0.486	147	0.166272865362779
Lce3d	0.611	0.342	0.66	98	0.209313943154
Ssxb8	0.389	-0.101	0.422	170	0.157069134914187
Lce1k	0.526	0.181	0.581	125	0.21178490255105
Cyp4f40	0.544	0.341	0.64	524	0.160801517005692
Gm7073	0.314	-0.32	0.305	335	0.147042935839527
Btnl4	0.442	0.081	0.509	586	0.158949161023629
Vmn1r191	0.349	-0.028	0.433	298	0.146115484818101
Vmn2r18	0.364	-0.127	0.394	788	0.150861238231472
Marchf10	0.389	-0.05	0.441	788	0.148287426775631
Dmrtc1b	0.426	-0.07	0.436	267	0.158822301092707
Erich4	0.526	0.341	0.644	140	0.166153295423511
Vmn1r204	0.326	-0.06	0.414	302	0.140995267902854
Rergl	0.379	-0.019	0.452	204	0.162559609085603
Gm7102	0.465	0.124	0.544	178	0.140717938794596
Rbm46	0.338	-0.282	0.321	533	0.147615434753959
Tmem267	0.369	0.086	0.498	238	0.141113670639176
Or10ad1	0.563	0.431	0.693	322	0.158040121275041
Susd1	0.436	0.086	0.514	752	0.156671015142055
Defa38	0.464	0.042	0.5	116	0.190134266956045
CK137956	0.547	0.302	0.63	596	0.159611319578839
Usp51	0.374	-0.074	0.426	661	0.150021390281925
Cldn34a	0.391	-0.016	0.452	211	0.154739496066956
Naaladl2	0.351	-0.166	0.377	795	0.150771227000229
Gm7168	0.371	-0.019	0.453	508	0.149372104643721
Cfap47	0.297	-0.371	0.264	943	0.14338656545534
Rhox4f	0.407	0.04	0.49	205	0.157672799626286
Vmn1r60	0.37	0.01	0.461	300	0.149098281923002
Vmn1r61	0.368	0.009	0.459	300	0.148091259974382
Zfp964	0.337	-0.267	0.333	472	0.156691843700304
Cntnap5a	0.397	-0.033	0.448	1304	0.151216562696412
Trim71	0.635	0.593	0.783	855	0.172145019519042
Vmn2r3	0.338	-0.198	0.355	887	0.148352579457734
Vmn2r124	0.329	-0.205	0.351	855	0.149893598811528
Vmn2r4	0.353	-0.159	0.378	824	0.151211146892768
Tex13c1	0.373	-0.116	0.407	604	0.153343453744916
Nlrp1b	0.417	0.059	0.492	1177	0.154759321446684
Gm20765	0.442	0.046	0.49	264	0.162646222354642
Vmn2r61	0.35	-0.151	0.381	865	0.146673488291199
Vmn2r78	0.336	-0.19	0.36	853	0.150151739882649
Vmn2r60	0.35	-0.149	0.383	853	0.147244487123501
Vmn2r53	0.443	0.131	0.533	806	0.154952082520475
Vmn2r115	0.342	-0.202	0.36	857	0.148195249527765
Sult2a7	0.345	-0.154	0.381	298	0.149179171338404
Fn3k	0.534	0.328	0.641	309	0.161636765386531
Sbpl	0.457	0.089	0.522	232	0.165231776008381
Taf8	0.532	0.295	0.626	308	0.156165379515239
Bco1	0.502	0.235	0.596	566	0.160951442166781
Impg1	0.386	-0.054	0.435	798	0.144860309183891
Zfp296	0.539	0.288	0.624	445	0.170403637366852
Trpv4	0.631	0.544	0.755	871	0.166567438560143
Pate12	0.391	-0.068	0.427	99	0.183449242241486
Niban1	0.48	0.184	0.569	926	0.16456931561436
Dusp10	0.509	0.29	0.621	483	0.16522563350943
Rbp7	0.513	0.32	0.638	134	0.179343290294248
Cables1	0.549	0.402	0.679	594	0.159843083495275
Ube4b	0.462	0.184	0.56	1173	0.15690982247183
Slc29a1	0.519	0.305	0.625	460	0.161812222664438
Aadacl2	0.318	-0.23	0.337	401	0.145365307128828
Skint8	0.333	-0.166	0.374	398	0.143579704149651
Skint1	0.319	-0.193	0.358	364	0.144997478276506
Gmfb	0.372	-0.05	0.438	142	0.156140654654086
Gmfg	0.508	0.272	0.61	142	0.163410188656627
Gm20767	0.439	-0.024	0.466	169	0.167473810378776
Slc5a7	0.377	-0.026	0.447	580	0.147804098467994
Aqp9	0.396	-0.004	0.462	321	0.151610821296585
Syne1	0.435	0.116	0.525	1431	0.161672530811166
Sav1	0.391	-0.055	0.435	386	0.14610338373914
Nrgn	0.603	0.445	0.711	78	0.197620764103202
Yeats4	0.397	0.027	0.482	227	0.157393809006662
Sv2a	0.531	0.326	0.64	742	0.162164146199568
Perp	0.613	0.512	0.732	193	0.176464974494304
Oxct2a	0.634	0.564	0.766	520	0.171217388698792
Smoc2	0.508	0.197	0.578	447	0.174045853015019
Smoc1	0.519	0.264	0.611	463	0.166878294670986
Popdc2	0.532	0.343	0.646	371	0.159095187391003
Clstn2	0.51	0.272	0.613	966	0.163864848106487
Gpr35	0.591	0.477	0.718	307	0.161681617973685
Parvg	0.538	0.353	0.651	384	0.163669967724787
Tnmd	0.384	-0.075	0.426	317	0.162465805346361
Moap1	0.338	-0.079	0.411	352	0.15241397116603
Nrbf2	0.431	0.078	0.504	287	0.163216396216645
Sdf2l1	0.557	0.442	0.704	221	0.160084147870106
Pinlyp	0.563	0.316	0.641	212	0.181977155098834
Spint5	0.405	0.135	0.535	105	0.158119393407917
Tomm40l	0.484	0.244	0.597	308	0.154895288973963
Ctsz	0.57	0.395	0.678	306	0.174530036162726
Ctsm	0.357	-0.21	0.36	333	0.156655374960137
Ralb	0.567	0.387	0.675	206	0.176234780469622
Mllt1	0.636	0.483	0.729	547	0.174343561801964
Sv2b	0.491	0.232	0.59	683	0.162632241777536
Trpv6	0.472	0.229	0.581	767	0.155533501519483
Herpud1	0.461	0.154	0.552	391	0.150439465981479
St7	0.389	0.012	0.464	577	0.148236549395068
Rgs18	0.321	-0.251	0.33	235	0.142071730508926
Ngb	0.577	0.401	0.676	155	0.156271062369251
Foxb1	0.708	0.679	0.83	325	0.161255524993801
Osbpl1a	0.404	-0.002	0.467	950	0.161088774544273
Ptges	0.629	0.557	0.759	153	0.161786646150389
Stk32b	0.571	0.393	0.674	414	0.168928914313078
Itm2c	0.611	0.535	0.748	269	0.166686927359626
Tmub1	0.488	0.272	0.607	245	0.14733739313032
Abhd8	0.604	0.448	0.705	439	0.168701232268388
Gprc5b	0.585	0.496	0.725	411	0.160747806697694
Svs3a	0.398	-0.007	0.465	265	0.151938543275174
Gng13	0.679	0.625	0.8	67	0.184844772774055
Fndc4	0.483	0.217	0.58	231	0.155022516720101
Dhx38	0.559	0.387	0.671	1228	0.165779225239576
Gpr88	0.667	0.731	0.854	384	0.164985676168031
Irx6	0.523	0.215	0.585	439	0.162815550984107
Ms4a4c	0.318	-0.24	0.338	226	0.145170387298877
Ms4a8a	0.456	0.101	0.523	290	0.147373591983639
Sirt2	0.601	0.459	0.712	389	0.171672956849389
Sirt3	0.473	0.241	0.588	257	0.1527041237547
Cyp4f14	0.534	0.314	0.625	524	0.16110270098651
Sp5	0.675	0.648	0.814	398	0.169072144880489
Polr1e	0.479	0.235	0.586	482	0.168509064989939
Fcamr	0.418	0.024	0.478	591	0.145780538694827
Inpp5e	0.509	0.27	0.606	647	0.154879682911531
Gpr85	0.407	0.077	0.497	370	0.147910000204837
Dip2a	0.504	0.266	0.607	1562	0.163183824489585
Slc5a4a	0.454	0.192	0.563	656	0.158004268777363
Zfp280b	0.429	0.033	0.492	534	0.155950774001595
Slc5a4b	0.464	0.224	0.58	660	0.158731463298002
Tspan4	0.555	0.397	0.677	238	0.174418161114207
Ndst4	0.393	0.002	0.462	872	0.150048449955875
Ireb2	0.305	-0.326	0.296	963	0.145886291422078
Nisch	0.523	0.282	0.616	1593	0.164487642456318
Fgf23	0.563	0.395	0.673	251	0.155334886813345
Mrps22	0.348	-0.12	0.395	359	0.146655340318898
Mrps23	0.447	0.143	0.54	177	0.154273791295586
Mrps10	0.438	0.15	0.541	201	0.158395754442518
Mrps25	0.584	0.428	0.696	171	0.169738491592612
Mrps14	0.326	-0.09	0.392	128	0.141491003340934
Mrps24	0.6	0.515	0.739	167	0.171329631085755
Krtdap	0.469	0.137	0.541	102	0.15524706558784
Nmi	0.401	0.004	0.475	314	0.164825274360583
Keg1	0.413	0.068	0.504	295	0.157969634931423
Htra2	0.451	0.126	0.527	458	0.148279652573713
Dpys	0.467	0.146	0.547	519	0.164417430017786
Scube1	0.59	0.41	0.69	1018	0.186503051156659
Suv39h2	0.393	-0.038	0.445	477	0.16115226322364
Svep1	0.453	0.09	0.523	3567	0.167678752010702
Krt81	0.641	0.494	0.73	481	0.193108484706725
Acot10	0.312	-0.251	0.329	439	0.138684823607293
Lpin2	0.425	0.017	0.481	931	0.160589125686133
Lpin3	0.528	0.287	0.62	848	0.1638116202527
Bhmt2	0.446	0.091	0.516	363	0.167753369071149
Scel	0.382	-0.066	0.43	652	0.15448536909239
Tsc1	0.452	0.119	0.53	1161	0.15679457633762
Izumo1r	0.575	0.408	0.686	244	0.173602086881812
Ap3m2	0.514	0.297	0.625	418	0.155803199228251
Pes1	0.525	0.27	0.609	584	0.169793049405134
Cldn12	0.502	0.276	0.608	244	0.160474248776425
Rpl23	0.374	-0.078	0.422	140	0.160636755647679
Zfp110	0.393	-0.063	0.439	832	0.157956446259428
Rtn4r	0.508	0.238	0.586	473	0.161222205993746
Lpar3	0.608	0.543	0.752	354	0.16639245759502
Zfand6	0.334	-0.317	0.317	223	0.15814450888525
Irak1bp1	0.442	0.137	0.544	259	0.157549653677435
Zic5	0.625	0.535	0.757	622	0.16489250049077
Nif3l1	0.402	0.057	0.49	376	0.154497654179764
Arl6ip6	0.446	0.169	0.551	226	0.154050867793469
Arl6ip4	0.505	0.293	0.623	229	0.164011316343894
Arl6ip5	0.549	0.433	0.692	188	0.161004653970481
Lrp10	0.49	0.188	0.565	713	0.16195710082834
Dap3	0.425	0.075	0.503	396	0.157567501191742
Pmepa1	0.63	0.566	0.769	274	0.157699728373164
Ndfip1	0.397	-0.043	0.443	221	0.146722085507189
Vps35	0.32	-0.24	0.329	796	0.14871732148948
Bean1	0.513	0.229	0.589	326	0.153090659147718
Prrg2	0.485	0.286	0.609	198	0.152397060550405
Slc15a3	0.548	0.382	0.662	578	0.156492614125084
Xpo7	0.427	0.114	0.519	1087	0.151453765478427
Asb1	0.487	0.224	0.581	336	0.165014967336209
Dpysl5	0.553	0.374	0.667	564	0.167827718853063
Asb4	0.535	0.312	0.629	426	0.181769417661642
Asb2	0.625	0.525	0.744	634	0.173031663069251
Asb3	0.309	-0.31	0.296	525	0.15365340894836
Tmem243	0.347	-0.037	0.426	118	0.144335766837977
Mymx	0.499	0.347	0.635	108	0.151312734429733
Defb33	0.385	-0.03	0.433	62	0.179295751403809
Defb26	0.362	-0.198	0.365	186	0.144203396986741
Defb43	0.553	0.481	0.719	69	0.197720104018201
Defb25	0.461	0.083	0.507	71	0.167304108629372
Defb18	0.386	-0.171	0.385	85	0.166883567043572
Kncn	0.578	0.418	0.683	124	0.170700541427103
Defb47	0.426	0.073	0.507	79	0.170353552174899
Tctn1	0.497	0.218	0.585	593	0.158903048050289
Hhla1	0.392	-0.092	0.419	514	0.146173905758274
Sdr39u1	0.428	0.102	0.516	293	0.146956241069963
Zfp784	0.502	0.193	0.572	297	0.151032041846827
Angptl7	0.591	0.457	0.71	337	0.174158958885671
Smco3	0.449	0.143	0.534	225	0.169351385142871
Gcnt7	0.473	0.12	0.532	433	0.160906309432595
Ankrd37	0.405	-0.014	0.458	159	0.165978798276031
Clstn1	0.573	0.416	0.692	979	0.169746276840264
Twsg1	0.604	0.468	0.72	222	0.194356743278204
Utp3	0.395	0.009	0.471	469	0.161988607351691
Nherf2	0.568	0.417	0.688	337	0.167026020120217
Tmem176b	0.46	0.182	0.56	263	0.163309656270915
Map3k20	0.451	0.15	0.546	802	0.15675010906311
Eefsec	0.568	0.414	0.686	583	0.168873145948885
Cubn	0.39	-0.074	0.432	3623	0.150689758090232
Lima1	0.483	0.164	0.563	753	0.16328623111662
Tbata	0.474	0.177	0.56	393	0.155618932251382
Asph	0.428	0.071	0.508	741	0.15789353666976
Ranbp17	0.365	-0.021	0.445	1088	0.150906878735716
Tmem254	0.449	0.233	0.582	129	0.146037917512216
Sostdc1	0.558	0.38	0.667	206	0.167289563450234
Atp5d	0.538	0.37	0.665	168	0.158842204895814
Dtd1	0.548	0.347	0.653	209	0.173421403154851
Ndufb5	0.41	0.076	0.497	189	0.152684974882767
Mrpl54	0.574	0.449	0.703	135	0.165411509412721
Emc6	0.564	0.569	0.764	110	0.150718437154534
Rogdi	0.595	0.515	0.738	287	0.165404356859101
0610009B22Rik	0.404	0.077	0.511	140	0.154005885453911
Sdhc	0.426	0.144	0.531	169	0.156856865122349
Ppil2	0.509	0.228	0.594	521	0.162453427207607
Cndp2	0.543	0.376	0.668	475	0.1732682802577
Sf3b6	0.382	-0.077	0.421	125	0.155036860286425
Zfp524	0.465	0.128	0.535	321	0.152866540487848
Tmem176a	0.455	0.147	0.539	244	0.163703174221386
Krtcap2	0.549	0.473	0.712	136	0.16251088866776
Cystm1	0.532	0.165	0.57	106	0.171269792357739
Dynlt2b	0.41	-0.007	0.467	144	0.159068287027087
Hsd17b14	0.507	0.274	0.612	273	0.164937541273426
Gng11	0.396	-0.031	0.451	73	0.170373511072563
Gtpbp8	0.38	0.043	0.484	285	0.146445146604229
Snupn	0.44	0.057	0.499	358	0.159903608151404
Cwc15	0.377	-0.132	0.396	229	0.15796506654397
Ethe1	0.514	0.323	0.635	254	0.164164182317014
Sdhaf2	0.44	0.108	0.513	164	0.152427443219903
Txndc12	0.419	0.008	0.47	170	0.156242164075783
Tmem167	0.37	-0.009	0.435	72	0.151917422194802
Chchd3	0.489	0.212	0.579	227	0.171064564998217
Aurkaip1	0.497	0.243	0.589	200	0.161827581495324
Tsen34	0.533	0.32	0.634	316	0.158770585739651
Tmem42	0.542	0.467	0.714	157	0.168761084186227
Abhd6	0.461	0.222	0.581	336	0.160198859973056
Setd6	0.498	0.303	0.624	473	0.155419869520762
Rmnd1	0.387	0.003	0.46	450	0.151426512964704
Eif3f	0.474	0.228	0.593	361	0.15050316204138
Cep20	0.313	-0.23	0.331	174	0.142441590445607
Emc3	0.462	0.208	0.573	261	0.146660795749088
Rmnd5b	0.571	0.436	0.694	393	0.174705182381534
Ypel3	0.57	0.377	0.67	119	0.185656018062306
Ndufa3	0.612	0.43	0.697	84	0.170006244819546
Ghitm	0.344	-0.192	0.358	346	0.148850347763699
Lsm7	0.644	0.567	0.768	103	0.182523824295579
Lamtor4	0.491	0.222	0.582	99	0.158209270737828
Chchd6	0.517	0.227	0.591	273	0.168975726549314
Ppih	0.392	-0.058	0.439	188	0.157351381792909
Cxcl16	0.428	0.005	0.473	246	0.155630896329638
Tceal6	0.46	0.075	0.515	200	0.171012334596071
Ube2d3	0.315	-0.354	0.271	147	0.148135255126365
Smpx	0.39	-0.14	0.402	85	0.15359795640135
Wfdc21	0.429	0.16	0.541	63	0.176135309709395
Ndufa9	0.413	0.042	0.485	377	0.15104355569478
Tspan13	0.46	0.198	0.563	204	0.167412160728771
Tmed3	0.578	0.417	0.69	221	0.169241718619067
Mtarc1	0.517	0.328	0.635	340	0.160267042692494
Apoa5	0.586	0.416	0.686	368	0.16828117195276
Dnajc30	0.555	0.441	0.698	219	0.14902685660819
Nat8f1	0.464	0.254	0.595	232	0.160480065104812
Fmc1	0.463	0.273	0.604	113	0.156125842854392
Sarnp	0.334	-0.238	0.34	210	0.158034455829001
Tomm6	0.513	0.336	0.643	74	0.153240155251427
Fkbp11	0.47	0.25	0.589	201	0.162788374162308
Chchd1	0.465	0.248	0.591	118	0.162008691381546
Josd2	0.56	0.399	0.67	188	0.163298211085618
Sf3b5	0.833	0.882	0.938	86	0.181304114145013
Elof1	0.553	0.25	0.608	83	0.181386102674536
Mrps36	0.364	-0.087	0.423	102	0.150181818249211
Prxl2c	0.424	0.154	0.545	226	0.149569539281861
Tipin	0.317	-0.311	0.305	278	0.145085866639512
Prorp	0.397	-0.032	0.448	584	0.153673545963675
Polr1h	0.45	0.073	0.508	123	0.165259379097076
Bud23	0.561	0.392	0.673	281	0.167451969758581
Mymk	0.596	0.502	0.733	221	0.16486319323866
Ska2	0.324	-0.23	0.348	120	0.16145564852494
Ifitm3	0.505	0.277	0.615	137	0.168683555409954
Cox7b	0.331	-0.17	0.373	80	0.145319220627984
Eef1e1	0.438	0.158	0.544	174	0.157810049257214
Atp6v1f	0.557	0.386	0.664	119	0.168949082121053
Maco1	0.438	0.147	0.543	664	0.160429021302702
Necap2	0.533	0.293	0.628	266	0.165267459932402
Dnajc15	0.346	-0.172	0.372	149	0.150834621933556
Prr13	0.476	-0.06	0.462	137	0.161705475690456
Uqcr10	0.635	0.582	0.774	64	0.16068316453914
Fbxo36	0.467	0.24	0.587	188	0.157504967689086
Tmem14c	0.381	-0.032	0.449	114	0.150156651803258
Ufc1	0.503	0.21	0.576	167	0.163988137742767
Anapc11	0.621	0.403	0.689	84	0.221989573095852
Rtl8a	0.71	0.706	0.84	113	0.164616306674835
Pop4	0.486	0.23	0.583	221	0.165850807937174
Bola2	0.61	0.54	0.75	86	0.173285359143234
Mrpl4	0.514	0.369	0.656	294	0.149412879473628
Nip7	0.518	0.293	0.624	180	0.164604841292136
Bccip	0.446	0.12	0.531	316	0.168337604742051
S100a14	0.46	0.116	0.53	104	0.17032271740231
Tma7	0.569	0.344	0.661	64	0.204057411459377
Grina	0.591	0.449	0.707	345	0.157336556638311
Tomm7	0.431	0.102	0.51	55	0.148791295339469
Chchd5	0.545	0.219	0.585	110	0.177901616876217
Pgls	0.604	0.502	0.731	257	0.163476461978463
Med11	0.586	0.466	0.711	117	0.172218987210719
Nudt14	0.526	0.313	0.634	222	0.161663630814771
Mustn1	0.637	0.446	0.712	82	0.173828529889977
Nat9	0.551	0.357	0.658	241	0.167746652082285
Ubl5	0.47	0.208	0.575	113	0.17894908305914
Ogfod3	0.466	0.214	0.576	315	0.153500390718016
P3h4	0.627	0.492	0.729	443	0.170881002044639
Nop10	0.477	0.204	0.574	64	0.147733617358377
Sptssb	0.515	0.274	0.609	76	0.159366261448516
Virma	0.344	-0.17	0.372	1861	0.147493336567841
Acer3	0.331	-0.127	0.385	267	0.13935153924728
Ier3ip1	0.417	0.183	0.545	82	0.153852601211792
Lage3	0.401	0.03	0.479	148	0.15011438008732
Pithd1	0.538	0.355	0.654	211	0.15974443723637
Pycrl	0.495	0.254	0.602	274	0.165889171826486
Lce1g	0.564	0.22	0.601	139	0.224358816656476
Myo19	0.495	0.243	0.592	963	0.163183266312535
Cks2	0.344	-0.068	0.425	79	0.141774065505523
Them5	0.425	0.086	0.51	248	0.151956617324873
Commd4	0.546	0.362	0.656	199	0.172124880730155
Commd6	0.504	0.209	0.585	87	0.172302773016499
Vta1	0.393	-0.106	0.417	309	0.160605735837685
1110059G10Rik	0.352	-0.177	0.386	155	0.150416357111694
Lce1m	0.601	0.314	0.652	182	0.207237540348998
Acyp1	0.464	0.22	0.589	99	0.155618207562513
Cd302	0.394	-0.045	0.445	228	0.156596044744022
1110059E24Rik	0.39	-0.099	0.428	155	0.180124366796749
Nenf	0.616	0.525	0.747	171	0.164827423570433
Inip	0.369	-0.101	0.412	104	0.153553092289814
Rpl3l	0.582	0.424	0.692	407	0.17523893220189
Sec61b	0.499	0.263	0.611	96	0.152918187739461
Med7	0.298	-0.305	0.29	233	0.145023994824373
Rgcc	0.612	0.498	0.737	137	0.165605119468252
Ndufb9	0.496	0.17	0.555	179	0.164424740963928
Zdhhc12	0.572	0.49	0.721	281	0.156045935992184
Serpinb1a	0.442	0.052	0.495	379	0.15939417238721
Mrpl35	0.37	-0.043	0.436	188	0.146086780961084
Llph	0.455	0.183	0.558	130	0.182942899788155
Trappc2	0.324	-0.229	0.351	140	0.143442007952455
Rpl7l1	0.425	0.134	0.527	246	0.154645431287352
Mrps28	0.482	0.25	0.592	186	0.159678132913252
Thoc7	0.331	-0.221	0.34	204	0.156012076854969
Dmap1	0.517	0.261	0.605	468	0.167922225511617
Msmo1	0.401	-0.023	0.45	293	0.1518590970594
Eif1ax	0.336	-0.211	0.35	144	0.158585026624843
Atp6v1g2	0.58	0.47	0.717	118	0.1759484716764
Kcne1l	0.627	0.545	0.754	143	0.177013696261119
Tmem9	0.605	0.461	0.71	183	0.187978600182423
Mrps16	0.422	0.099	0.508	135	0.156890145261167
Nemf	0.328	-0.242	0.339	1064	0.154187374893075
Hspbp1	0.554	0.395	0.673	357	0.172559656269347
Osgep	0.454	0.128	0.533	335	0.164770705807498
Alg5	0.396	0.045	0.485	324	0.158234868514553
Pno1	0.392	0.038	0.481	248	0.146347935931654
Arfgap3	0.505	0.216	0.587	524	0.164237016714109
Aig1	0.454	0.222	0.577	262	0.151880213651048
Dimt1	0.373	-0.018	0.448	313	0.14733635799613
Hsbp1l1	0.401	0.131	0.529	72	0.154088150537413
Ssr2	0.463	0.224	0.582	183	0.156176007574952
Nicn1	0.501	0.219	0.58	213	0.156727202743614
Mrps17	0.431	0.238	0.59	120	0.153338258370449
Camk2n1	0.699	0.628	0.803	78	0.180492838993663
Tmem54	0.48	0.239	0.586	219	0.161781894259656
Tm4sf20	0.371	-0.034	0.439	226	0.151406092448834
Ing5	0.523	0.232	0.591	240	0.176606067380768
Ccdc28b	0.516	0.232	0.592	200	0.170466601580663
Eapp	0.393	-0.109	0.417	281	0.161707641849291
Pigyl	0.681	0.693	0.833	71	0.156986257829421
Tmed6	0.454	0.152	0.548	239	0.156557376435236
Retreg1	0.41	0.08	0.505	480	0.154510230236035
Tmem126a	0.269	-0.333	0.267	196	0.134917091124779
